timestamp_utc,elapsed_sec,rpc_ok,server_time,p2p_id,server_version,is_utxo_indexed,is_synced,info_mempool_size,borsh_live_connections,borsh_connection_attempts,borsh_handshake_failures,json_live_connections,json_connection_attempts,json_handshake_failures,active_peers,borsh_bytes_tx,borsh_bytes_rx,json_bytes_tx,json_bytes_rx,p2p_bytes_tx,p2p_bytes_rx,grpc_bytes_tx,grpc_bytes_rx,node_blocks_submitted_count,node_headers_processed_count,node_dependencies_processed_count,node_bodies_processed_count,node_transactions_processed_count,node_chain_blocks_processed_count,node_mass_processed_count,node_database_blocks_count,node_database_headers_count,network_mempool_size,network_tip_hashes_count,network_difficulty,network_past_median_time,network_virtual_parent_hashes_count,network_virtual_daa_score,error
2026-04-22T01:35:55Z,74.032,1,1776821754886,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,75528,0,0,0,0,0,0,2,0,0,0,0,1491478000,8433767081,732059,227340,1054378,1049519,1255057,1049519,24686079,967792,38947263145,1049519,1049519,78394,4,106450.76360802987,1776821621682,4,1049519,
2026-04-22T01:35:56Z,75.612,1,1776821756516,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,79206,0,0,0,0,0,0,2,0,0,0,0,1492376107,8436854419,732362,227429,1054418,1049559,1255152,1049559,24698399,967813,38967205865,1049559,1049559,77935,3,106440.29355874106,1776821621682,3,1049559,
2026-04-22T01:35:58Z,77.243,1,1776821758140,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,86217,0,0,0,0,0,0,2,0,0,0,0,1493310762,8441194133,732664,227519,1054448,1049589,1255219,1049589,24707639,967828,38982162905,1049589,1049589,85502,2,106440.29355874106,1776821621682,2,1049589,
2026-04-22T01:35:59Z,78.867,1,1776821759717,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,87695,0,0,0,0,0,0,2,0,0,0,0,1494433557,8445021998,732966,227607,1054486,1049627,1255317,1049627,24719343,967848,39001108489,1049627,1049627,86529,3,106450.63993401002,1776821632902,3,1049627,
2026-04-22T01:36:01Z,80.445,1,1776821761332,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,94134,0,0,0,0,0,0,2,0,0,0,0,1495257383,8448469657,733267,227696,1054508,1049649,1255356,1049649,24726119,967863,39012076985,1049649,1049649,93447,3,106450.63993401002,1776821632902,3,1049649,
2026-04-22T01:36:03Z,82.060,1,1776821762908,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,97581,0,0,0,0,0,0,2,0,0,0,0,1496361434,8452352401,733570,227785,1054543,1049684,1255457,1049684,24736899,967877,39029526865,1049684,1049684,99894,5,106378.71037432527,1776821632902,5,1049684,
2026-04-22T01:36:04Z,83.635,1,1776821764504,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,100742,0,0,0,0,0,0,2,0,0,0,0,1497312865,8455997523,733872,227875,1054578,1049719,1255555,1049719,24747679,967891,39046976745,1049718,1049718,103501,2,106378.71037432527,1776821632902,5,1049718,
2026-04-22T01:36:06Z,85.232,1,1776821766124,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,104912,0,0,0,0,0,0,2,0,0,0,0,1498185895,8459482565,734174,227964,1054609,1049750,1255657,1049750,24757227,967906,39062432353,1049750,1049750,107909,1,106378.71037432527,1776821632902,1,1049750,
2026-04-22T01:36:07Z,86.850,1,1776821767699,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,110243,0,0,0,0,0,0,2,0,0,0,0,1499214616,8463151874,734477,228054,1054639,1049780,1255714,1049780,24766467,967924,39077389393,1049780,1049780,113089,4,106366.89620287257,1776821632902,4,1049780,
2026-04-22T01:36:09Z,88.427,1,1776821769282,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,115185,0,0,0,0,0,0,2,0,0,0,0,1500123727,8466772062,734780,228143,1054681,1049822,1255828,1049821,24779095,967944,39097830681,1049821,1049821,114894,7,106366.89620287257,1776821644067,7,1049821,
2026-04-22T01:36:11Z,90.010,1,1776821770862,68419e24-4a93-4ed6-9325-0869776c6bc1,1.1.0,1,1,117229,0,0,0,0,0,0,2,0,0,0,0,1501019350,8470663497,735081,228232,1054708,1049849,1255913,1049849,24787719,967957,39111790585,1049848,1049848,121520,2,106401.02861717092,1776821644067,1,1049848,
