timestamp_utc,elapsed_sec,rpc_ok,server_time,p2p_id,server_version,is_utxo_indexed,is_synced,info_mempool_size,borsh_live_connections,borsh_connection_attempts,borsh_handshake_failures,json_live_connections,json_connection_attempts,json_handshake_failures,active_peers,borsh_bytes_tx,borsh_bytes_rx,json_bytes_tx,json_bytes_rx,p2p_bytes_tx,p2p_bytes_rx,grpc_bytes_tx,grpc_bytes_rx,node_blocks_submitted_count,node_headers_processed_count,node_dependencies_processed_count,node_bodies_processed_count,node_transactions_processed_count,node_chain_blocks_processed_count,node_mass_processed_count,node_database_blocks_count,node_database_headers_count,network_mempool_size,network_tip_hashes_count,network_difficulty,network_past_median_time,network_virtual_parent_hashes_count,network_virtual_daa_score,error
2026-04-22T02:59:40Z,102.505,1,1776826780578,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,130438,0,0,0,0,0,0,2,0,0,0,0,8009838509,1077278527,17515189655,10916105569,207346,207346,500814,207346,21821176,155475,35100859920,1151942,1151942,133056,2,110819.5223911526,1776826638476,2,1151942,
2026-04-22T02:59:42Z,104.081,1,1776826782150,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,137270,0,0,0,0,0,0,2,0,0,0,0,8013618341,1078187377,17521129429,10920924030,207371,207371,500881,207371,21828876,155486,35113324120,1151966,1151966,137238,1,110819.5223911526,1776826638476,4,1151966,
2026-04-22T02:59:43Z,105.653,1,1776826783764,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,140527,0,0,0,0,0,0,2,0,0,0,0,8017334071,1079138093,17530259759,10927987231,207411,207411,500991,207411,21841196,155504,35133266840,1152006,1152006,141861,2,110857.66810119711,1776826649812,1,1152006,
2026-04-22T02:59:45Z,107.267,1,1776826785366,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,146301,0,0,0,0,0,0,2,0,0,0,0,8020881606,1079975192,17536201527,10933196098,207440,207439,501062,207439,21849820,155513,35147226744,1152034,1152034,145862,3,110857.66810119711,1776826649812,2,1152034,
2026-04-22T02:59:47Z,108.870,1,1776826786944,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,151549,0,0,0,0,0,0,2,0,0,0,0,8024447154,1081184320,17544671300,10939521041,207472,207472,501134,207472,21859984,155528,35163679488,1152068,1152068,151729,3,110857.66810119711,1776826649812,3,1152068,
2026-04-22T02:59:48Z,110.447,1,1776826788517,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,153936,0,0,0,0,0,0,2,0,0,0,0,8028364392,1082157510,17553584491,10946295013,207512,207511,501256,207511,21871996,155548,35183123640,1152107,1152107,154677,4,110871.03760237942,1776826649812,4,1152107,
2026-04-22T02:59:50Z,112.020,1,1776826790089,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,158674,0,0,0,0,0,0,2,0,0,0,0,8032177137,1083077251,17561130471,10951748620,207541,207541,501332,207541,21881236,155567,35198080680,1152137,1152137,159136,2,110871.03760237942,1776826649812,2,1152137,
2026-04-22T02:59:51Z,113.592,1,1776826791747,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,161833,0,0,0,0,0,0,2,0,0,0,0,8036053709,1084009307,17569989225,10958642364,207580,207580,501409,207580,21893248,155588,35217524832,1152176,1152176,163557,1,110939.05285546737,1776826649812,1,1152176,
2026-04-22T02:59:53Z,115.251,1,1776826793330,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,165295,0,0,0,0,0,0,2,0,0,0,0,8040106423,1084958784,17578265593,10965048106,207621,207620,501513,207620,21905568,155608,35237467552,1152215,1152215,164614,1,110939.05285546737,1776826661254,1,1152215,
2026-04-22T02:59:55Z,116.833,1,1776826794910,58872cd8-67b3-440b-88a5-51139b0143b7,1.1.0,1,1,169640,0,0,0,0,0,0,2,0,0,0,0,8043925710,1085975298,17585950773,10971321098,207652,207652,501586,207652,21915424,155623,35253421728,1152248,1152248,170881,2,111027.59754128224,1776826661254,2,1152248,
